l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
16000.0,128000.0,256.0,64.0,3.0,44.0,24.0,40.0,3.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,6.0,4.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,4.0,4.0,5.0,2.0,128.0,8.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,5.0,5.0,2.0,6.0,32.0,16.0,1.0,8.0,32.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,2.0,6.0,6.0,3.0,5.0,6.0,3.0,6.0,5.0,5.0,4.0,2.0,6.0,1.0,5.0,16.0,16.0,1.0,32.0,4.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0,1.0,4.0,3.0,4.0,6.0,6.0,6.0,3.0,4.0,8.0,256.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,64.0,1.0,32.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,4.0,2.0,5.0,3.0,2.0,6.0,2.0,3.0,2.0,5.0,5.0,3.0,3.0,512.0,2.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,3.0,6.0,5.0,5.0,6.0,2.0,6.0,3.0,6.0,6.0,32.0,4.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,416582712.0,11789876.3,925496000000.0,980.1723541666667,42240.0,514.0,1081344.0,4911458643198526.0
128000.0,16000000.0,256.0,64.0,3.0,26.0,42.0,40.0,2.0,5.0,4.0,2.0,5.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,256.0,1.0,6.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,4.0,6.0,6.0,1.0,3.0,5.0,3.0,2.0,3.0,4.0,6.0,2.0,1.0,2.0,2.0,4.0,1.0,8.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,5.0,2.0,6.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,6.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,5.0,512.0,2.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,4.0,2.0,4.0,3.0,6.0,6.0,3.0,5.0,1.0,5.0,6.0,6.0,4.0,4.0,3.0,8.0,128.0,1.0,1024.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,6.0,5.0,4.0,2.0,5.0,3.0,3.0,5.0,1.0,5.0,2048.0,128.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,6.0,3.0,5.0,4.0,5.0,1.0,512.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,910243176.0,12724146.92,989101000000.0,1040.9484722222223,43680.0,514.0,802816.0,1.1582067904351418e+16
1024000.0,32000000.0,256.0,64.0,1.0,28.0,40.0,2.0,3.0,3.0,6.0,2.0,6.0,6.0,2.0,2.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,4.0,1.0,2.0,3.0,3.0,64.0,1.0,1.0,48.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,32.0,32.0,1.0,8.0,8.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,1.0,6.0,2.0,1.0,6.0,5.0,6.0,3.0,4.0,6.0,2.0,2.0,3.0,1.0,32.0,64.0,1.0,2.0,4.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,6.0,6.0,1.0,6.0,2.0,4.0,4.0,1.0,5.0,6.0,1.0,3.0,2.0,1.0,6.0,128.0,1.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,256.0,128.0,1.0,2048.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,3.0,1.0,3.0,1.0,5.0,5.0,3.0,4.0,6.0,2.0,2.0,1.0,1.0,64.0,256.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0,4.0,6.0,1.0,6.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,6.0,6.0,4.0,32.0,1.0,32.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7126122784.0,54440145.8,1518260.0,0.0160948,2.0,514.0,514.0,3.879471633496619e+17
32000.0,16000000.0,256.0,64.0,3.0,10.0,22.0,30.0,5.0,2.0,1.0,4.0,3.0,5.0,3.0,1.0,2.0,5.0,2.0,2.0,6.0,6.0,2.0,3.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,256.0,64.0,1.0,16.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,6.0,5.0,3.0,1.0,5.0,3.0,4.0,32.0,1.0,128.0,64.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,6.0,6.0,3.0,1.0,2.0,5.0,6.0,1.0,4.0,4.0,3.0,3.0,2.0,5.0,1.0,8.0,1.0,16.0,4.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,2.0,3.0,6.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,2.0,32.0,16.0,1.0,512.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,6.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,6.0,512.0,2.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,6.0,4.0,16.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,2.0,6.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,5.0,1.0,6.0,6.0,16.0,1.0,1.0,8.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3532921385.0,13081942.659999998,24737800000.0,50.328563888888894,6600.0,514.0,540672.0,4.621747498085778e+16
256.0,1024000.0,256.0,64.0,1.0,36.0,24.0,38.0,1.0,2.0,3.0,2.0,6.0,4.0,4.0,5.0,5.0,2.0,6.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,6.0,3.0,1.0,6.0,3.0,5.0,64.0,2.0,1.0,24.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,3.0,2.0,6.0,1.0,1.0,6.0,6.0,3.0,1.0,3.0,1.0,5.0,4.0,5.0,2.0,64.0,1.0,1.0,32.0,32.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,6.0,2.0,6.0,5.0,6.0,3.0,6.0,5.0,4.0,1.0,1.0,8.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,5.0,1.0,1.0,3.0,6.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,6.0,4.0,4.0,32.0,8.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,5.0,1.0,3.0,1.0,6.0,4.0,5.0,2.0,6.0,6.0,1.0,4.0,2.0,5.0,8.0,1.0,1.0,2048.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,6.0,3.0,6.0,6.0,3.0,4.0,512.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,3.0,6.0,6.0,5.0,4.0,5.0,2.0,1.0,3.0,2.0,6.0,1.0,4.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7239368992.0,43818202.60000001,16095200.0,0.18506275,38.0,514.0,514.0,3.172161371876138e+17
2048000.0,16000000.0,256.0,64.0,2.0,30.0,4.0,40.0,4.0,2.0,2.0,4.0,4.0,6.0,5.0,1.0,1.0,6.0,4.0,2.0,5.0,6.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,5.0,2.0,4.0,128.0,4.0,1.0,48.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,4.0,4.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,32.0,2.0,1.0,1.0,1.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,6.0,6.0,2.0,3.0,4.0,1.0,2.0,2.0,5.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,8.0,1.0,4.0,4.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,2.0,6.0,4.0,64.0,4.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,3.0,1.0,2.0,4.0,3.0,5.0,3.0,2.0,2.0,6.0,5.0,4.0,6.0,4.0,6.0,2.0,1.0,1.0,16.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,5.0,6.0,6.0,4.0,3.0,6.0,4.0,3.0,2.0,3.0,6.0,6.0,3.0,2.0,3.0,8.0,2048.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,2.0,2.0,3.0,4.0,5.0,1.0,6.0,1.0,6.0,2.0,6.0,3.0,4.0,4.0,2.0,32.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3322087872.0,26534357.74,75331400.0,0.7736334861111112,160.0,514.0,19456.0,8.814946803936333e+16
2048000.0,4096000.0,256.0,64.0,3.0,6.0,36.0,6.0,1.0,4.0,6.0,3.0,3.0,3.0,6.0,5.0,3.0,4.0,4.0,6.0,2.0,4.0,1.0,2.0,5.0,6.0,4.0,3.0,2.0,4.0,2.0,4.0,8.0,1.0,1.0,12.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,5.0,3.0,2.0,3.0,4.0,5.0,6.0,8.0,1.0,1.0,128.0,128.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,4.0,4.0,6.0,5.0,5.0,3.0,1.0,5.0,2.0,6.0,3.0,4.0,2.0,4.0,128.0,8.0,1.0,32.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,6.0,6.0,3.0,2.0,5.0,4.0,5.0,1.0,4.0,16.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,1.0,3.0,5.0,6.0,1.0,8.0,1.0,1024.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,1.0,2.0,3.0,5.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,64.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,4.0,1.0,4.0,5.0,3.0,2.0,5.0,5.0,2.0,64.0,2.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2631392094.0,16842868.9,1355220000.0,7.001149375,1296.0,514.0,559104.0,4.432019206373847e+16
32000.0,512000.0,256.0,64.0,1.0,6.0,26.0,42.0,5.0,1.0,4.0,3.0,6.0,5.0,2.0,6.0,2.0,6.0,4.0,2.0,6.0,6.0,5.0,5.0,4.0,3.0,6.0,4.0,6.0,2.0,6.0,2.0,256.0,1.0,1.0,384.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,4.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,5.0,3.0,5.0,3.0,1.0,6.0,2.0,4.0,1.0,8.0,32.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,4.0,4.0,1.0,6.0,2.0,1.0,5.0,5.0,1.0,3.0,4.0,2.0,5.0,3.0,1.0,1.0,64.0,1.0,64.0,1.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,4.0,5.0,4.0,4.0,5.0,6.0,1.0,5.0,5.0,3.0,2.0,4.0,2.0,128.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,1.0,4.0,1.0,6.0,4.0,5.0,4.0,3.0,2.0,2.0,6.0,1.0,8.0,1.0,128.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,4.0,2.0,5.0,5.0,2.0,3.0,5.0,6.0,1.0,3.0,4.0,1.0,5.0,3.0,5.0,1024.0,32.0,1.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,5.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,5.0,6.0,3.0,32.0,4.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7239368992.0,57876093.0,17796800.0,0.20394624999999997,42.0,514.0,514.0,4.189863930423082e+17
64000.0,128000.0,256.0,64.0,3.0,42.0,18.0,14.0,5.0,1.0,2.0,3.0,5.0,1.0,6.0,3.0,2.0,5.0,5.0,5.0,1.0,6.0,3.0,6.0,1.0,5.0,5.0,4.0,6.0,5.0,1.0,4.0,2.0,256.0,1.0,6.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,6.0,1.0,5.0,1.0,2.0,4.0,3.0,4.0,5.0,6.0,3.0,2.0,2.0,4.0,6.0,64.0,64.0,1.0,8.0,128.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,5.0,1.0,3.0,2.0,5.0,2.0,6.0,5.0,5.0,6.0,5.0,2.0,5.0,6.0,5.0,4.0,4.0,1.0,32.0,16.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,3.0,1.0,2.0,4.0,2.0,6.0,6.0,1.0,5.0,2.0,2.0,6.0,4.0,5.0,512.0,256.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,5.0,5.0,4.0,6.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0,1.0,6.0,3.0,3.0,16.0,16.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,1.0,64.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,6.0,4.0,4.0,2.0,5.0,5.0,1.0,1.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,1.0,16.0,1.0,8.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1789650394.0,11801231.88,61158300000.0,99.09419930555556,10584.0,514.0,786432.0,2.1120079283727364e+16
64000.0,8192000.0,256.0,64.0,2.0,44.0,24.0,30.0,2.0,3.0,1.0,1.0,2.0,6.0,6.0,2.0,3.0,6.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,5.0,4.0,6.0,6.0,6.0,4.0,1.0,1.0,1.0,4.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,2.0,5.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,4.0,32.0,1.0,4.0,64.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0,6.0,5.0,3.0,5.0,5.0,1.0,3.0,4.0,2.0,1.0,32.0,128.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,5.0,5.0,6.0,6.0,4.0,3.0,3.0,4.0,1.0,5.0,4.0,2.0,1.0,2.0,2.0,128.0,4.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,6.0,2.0,1.0,4.0,4.0,6.0,4.0,4.0,1.0,2.0,2.0,6.0,3.0,6.0,4.0,4.0,512.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,1.0,6.0,4.0,5.0,1.0,5.0,2.0,5.0,1.0,3.0,1.0,6.0,2.0,5.0,128.0,16.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,5.0,4.0,5.0,6.0,4.0,6.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,16.0,128.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1826202106.0,26378249.62,541855000.0,3.6138432986111115,720.0,514.0,17920.0,4.8172015008637704e+16
64000.0,512000.0,256.0,64.0,3.0,22.0,48.0,8.0,4.0,6.0,4.0,4.0,3.0,5.0,6.0,1.0,1.0,5.0,5.0,5.0,3.0,1.0,6.0,1.0,1.0,4.0,4.0,5.0,4.0,1.0,5.0,6.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,1.0,2.0,4.0,6.0,1.0,6.0,2.0,5.0,6.0,3.0,6.0,6.0,6.0,1.0,6.0,32.0,2.0,1.0,32.0,1.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,6.0,1.0,3.0,6.0,1.0,5.0,6.0,6.0,1.0,5.0,3.0,1.0,3.0,64.0,2.0,1.0,16.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,2.0,3.0,2.0,6.0,1.0,2.0,3.0,3.0,3.0,1.0,5.0,3.0,6.0,5.0,512.0,1.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,6.0,6.0,6.0,6.0,3.0,4.0,1.0,6.0,3.0,4.0,3.0,1.0,6.0,4.0,64.0,512.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,6.0,6.0,5.0,3.0,6.0,6.0,4.0,5.0,1.0,3.0,1.0,4.0,1.0,1.0,16.0,512.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,1.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,512.0,32.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,163155182.0,13709201.86,39620100000.0,71.320484375,8448.0,514.0,1376256.0,2236727324543038.5
32000.0,1024000.0,256.0,64.0,3.0,10.0,16.0,26.0,1.0,5.0,3.0,6.0,3.0,4.0,5.0,1.0,6.0,6.0,1.0,3.0,2.0,1.0,4.0,6.0,6.0,2.0,3.0,3.0,5.0,4.0,6.0,2.0,8.0,64.0,1.0,3.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,6.0,2.0,2.0,4.0,1.0,2.0,1.0,5.0,6.0,5.0,4.0,6.0,3.0,2.0,4.0,64.0,1.0,2.0,32.0,1.0,64.0,128.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,6.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,6.0,2.0,5.0,2.0,32.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,1.0,1.0,5.0,6.0,3.0,4.0,4.0,2.0,6.0,1.0,1.0,4.0,4.0,5.0,6.0,32.0,128.0,1.0,64.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,5.0,5.0,2.0,2.0,6.0,1.0,1.0,5.0,3.0,2.0,3.0,5.0,1.0,5.0,3.0,512.0,32.0,1.0,256.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,1.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,1.0,16.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,6.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,1.0,3.0,5.0,2.0,512.0,256.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1342405625.0,12588721.020000001,10419900000.0,27.272208333333335,4160.0,514.0,458752.0,1.689916990880374e+16
