,reward,reward1,reward2,reward3,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
147,10.743693972417267,27.04724957556047,11.455152354717482,4.851528992003629,7,1024,32,64,1,1,1,2.2,0.000436,146.11,7.452447720000001,17.09277
148,8.116883116883116,20.434253246753247,27.259900945480236,36.365517769799794,1,4096,32,64,8,8,1,3.5,0.001232,48.73,5.997522608,4.868119
149,8.116883116883116,20.434253246753247,37.634752434963644,69.313743631226,1,512,32,128,4,16,1,3.4,0.001232,19.43,3.1466056160000004,2.554063
150,33.4448160535117,84.19732441471572,35.6261413489715,15.074373873988172,7,64,32,64,1,1,4,3.1,0.000299,77.111,3.5114207180000006,11.743882000000001
151,8.130081300813009,20.46747967479675,40.95545823252914,81.95193476126394,1,8,512,64,8,1,1,2.0,0.00123,16.629,2.65703247,2.160189
152,8.116883116883116,20.434253246753247,40.61852710427839,80.74015351567309,1,512,32,128,2,2,1,3.5,0.001232,16.024,2.7012955200000004,2.19261
153,37.17472118959108,93.58736059479554,40.493939851909076,17.521160489071622,6,64,32,64,1,1,2,2.8,0.000269,66.039,2.7179431819999995,10.103878
154,33.86443218645127,85.25370802939106,31.658442266217506,11.756168615890592,9,8,64,512,2,1,1,3.8,0.000295,100.05,4.4378537399999995,15.043572
155,30.674846625766868,77.22392638036811,35.71710022024293,16.519637215276195,5,512,8,64,2,16,1,2.7,0.000326,86.883,3.493558788,10.716438
156,15.092332295517597,37.994946553965555,17.46457198740115,8.02768005660697,6,64,32,8192,1,1,1,3.4,0.000409,127.28,5.567546856000001,13.612584
157,8.130081300813009,20.46747967479675,34.08691635578186,56.76897620554774,1,8,2048,64,2,1,1,2.4,0.00123,27.952,3.83570334,3.118458
158,22.271714922049,56.069042316258354,44.54156835481909,35.38407701555721,3,8,32,64,2,1,2,3.0,0.000449,33.144,2.246412105,5.003145
159,24.449877750611247,61.55256723716382,32.66816034985011,17.338167172321718,6,64,64,64,4,1,1,2.8,0.000409,68.278,4.176101862,10.210518
160,8.116883116883116,20.434253246753247,31.79509407400457,49.47222660732291,1,8,32,4096,2,1,1,3.5,0.001232,44.88,4.4085950832,3.5784051
161,8.130081300813009,20.46747967479675,44.83451483511237,98.21110133922109,1,32,32,128,2,1,1,2.5,0.00123,12.61,2.217152121,1.8025627
162,24.449877750611247,61.55256723716382,32.36852567792783,17.021571992696455,6,64,32,64,8,1,1,3.3,0.000409,78.357,4.25377587,10.40043
163,0.0,0.0,0.0,0.0,1,8,512,64,1,16,1,2.1,0.0,0.0,0.0,0.0
164,8.130081300813009,20.46747967479675,44.994580289834985,98.91360771455176,1,8,32,128,2,1,1,2.3,0.00123,12.487,2.2014054149999995,1.7897604999999999
165,14.184397163120567,35.70921985815603,29.183501554840397,23.85033238990932,4,64,32,64,1,16,1,2.5,0.000705,62.556,5.2329386399999995,7.422607999999999
166,8.116883116883116,20.434253246753247,45.35000909189834,100.64587630389845,1,4,32,64,2,1,4,3.5,0.001232,12.707,2.167033792,1.758956
167,8.116883116883116,20.434253246753247,43.392619159640795,92.14525115239034,1,8,32,64,2,8,2,3.7,0.001232,13.895,2.366947968,1.921224
168,37.17472118959108,93.58736059479554,40.1681690102004,17.240381514955885,6,64,64,64,1,1,1,2.3,0.000269,67.422,2.762207939,10.268431000000001
169,30.674846625766868,77.22392638036811,40.51190329466205,21.25266592211607,5,8,32,64,2,1,1,2.0,0.000326,53.806,2.7155333820000003,8.329857
170,8.130081300813009,20.46747967479675,44.86948811024979,98.36438072807515,1,8,32,128,2,2,2,2.6,0.00123,12.938,2.213697174,1.7997538
171,24.449877750611247,61.55256723716382,32.072603986533174,16.711763174938877,6,64,32,1024,1,1,1,2.0,0.000409,73.372,4.332633933,10.593237
172,7.936507936507937,19.98015873015873,31.573834481785255,49.89485005333848,2,8,128,64,1,4,1,3.5,0.00126,24.198,4.4705997,3.548095
173,8.130081300813009,20.46747967479675,36.97665308203554,66.80220988971305,1,512,32,64,2,16,1,2.6,0.00123,18.963,3.25960701,2.650087
