,reward,core,l1i_size,l1d_size,l2_size,l1i_assoc,l1d_assoc,l2_assoc,clock_rate,latency,Area,energy,power
104,-1.0,3,1024,4,4096,8,4,16,3.2,10000.0,10000.0,10000.0,10000.0
105,77.51937984496125,2,2,256,4096,8,2,16,2.4,0.000129,56.939,0.76571046,5.93574
106,67.11409395973155,3,1024,32,512,4,16,16,3.0,0.000149,67.407,1.1670652969999997,7.832653
107,44.247787610619476,6,4096,256,8192,8,4,4,2.5,0.000226,359.99,6.849014975999999,30.305376
108,67.11409395973155,3,1024,128,512,4,4,4,3.1,0.000149,63.0,1.100775644,7.387756
109,-1.0,3,2,32,64,4,4,4,2.3,10000.0,10000.0,10000.0,10000.0
110,77.51937984496125,2,2048,256,16384,8,2,16,2.4,0.000129,190.94,1.8858694470000001,14.619143000000001
111,59.1715976331361,1,8,32,8192,16,4,16,2.7,0.000169,77.652,1.0282292929999999,6.084197
112,77.51937984496125,2,64,256,8192,8,4,4,2.4,0.000129,99.393,0.9736370459999999,7.547574
113,59.1715976331361,1,4,128,2048,4,4,4,2.4,0.000169,27.757,0.46474966199999995,2.7499979999999997
114,77.51937984496125,2,128,32,1024,16,4,16,3.7,0.000129,44.61,0.593129358,4.5979019999999995
115,37.17472118959108,7,32,256,512,2,16,8,3.7,0.000269,122.4,3.654141999,13.584171000000001
116,58.47953216374268,1,64,4096,512,2,8,2,3.3,0.000171,54.483,0.82444401,4.8213099999999995
117,77.51937984496125,2,2048,256,2048,16,2,2,2.4,0.000129,78.292,1.0020918659999998,7.768154
118,-1.0,2,64,4,256,8,4,4,3.1,10000.0,10000.0,10000.0,10000.0
119,17.064846416382252,15,16,256,16384,8,8,4,3.9,0.000586,362.98,20.501089870000005,34.984795000000005
120,52.63157894736842,4,64,256,4096,8,2,4,2.3,0.00019,91.722,1.77418295,9.337805
121,67.11409395973155,3,2048,16,256,16,2,4,3.9,0.000149,92.008,1.406738204,9.441196000000001
122,19.41747572815534,14,8,256,8192,8,8,8,2.4,0.000515,269.71,15.35824039,29.821826
123,24.213075060532685,11,128,1024,1024,4,2,4,2.6,0.000413,228.38,10.797804465,26.144804999999998
124,44.247787610619476,6,256,2048,2048,8,8,2,2.0,0.000226,191.65,4.45484194,19.71169
125,77.51937984496125,2,16,16,8192,16,2,16,2.7,0.000129,92.033,1.001370756,7.762563999999999
126,67.11409395973155,3,64,256,256,8,4,16,2.3,0.000149,48.577,0.902000704,6.053696
127,77.51937984496125,2,64,256,256,8,2,4,2.6,0.000129,31.741,0.5127231419999999,3.974598
128,52.63157894736842,4,64,256,256,8,4,4,4.0,0.00019,60.039,1.4435012500000002,7.597375
129,46.082949308755765,2,1024,2048,512,4,16,4,2.9,0.000217,76.28,1.7502171889999998,8.065517
130,77.51937984496125,2,4096,256,4096,16,2,2,2.4,0.000129,135.34,1.477097472,11.450368000000001
131,37.17472118959108,7,128,4,1024,4,4,4,3.7,0.000269,90.015,3.3103511219999997,12.306137999999999
132,52.63157894736842,4,64,256,256,8,2,4,4.0,0.00019,59.61,1.4392971200000002,7.575248
133,-1.0,7,1024,4,2048,8,16,4,3.8,10000.0,10000.0,10000.0,10000.0
134,67.11409395973155,3,1024,256,8192,4,2,16,2.0,0.000149,121.6,1.722243171,11.558679000000001
135,-1.0,2,4,256,4096,8,8,2,2.4,10000.0,10000.0,10000.0,10000.0
136,16.891891891891895,16,64,32,16384,4,2,4,2.6,0.000592,305.82,19.949907456,33.699168
137,44.247787610619476,6,2048,256,4096,16,4,2,4.0,0.000226,219.8,4.713712057999999,20.857132999999997
138,67.11409395973155,3,128,1024,64,2,4,8,2.0,0.000149,62.232,1.0814828259999998,7.258274
139,37.17472118959108,7,2048,256,8192,4,2,2,2.4,0.000269,248.69,6.638912468,24.679972000000003
140,58.47953216374268,1,64,4096,512,2,8,2,3.3,0.000171,54.483,0.82444401,4.8213099999999995
141,67.11409395973155,3,512,256,4096,16,2,16,2.7,0.000149,89.507,1.342474057,9.009893
142,67.11409395973155,3,512,128,4096,8,2,16,2.7,0.000149,78.841,1.2722998249999997,8.538924999999999
143,67.11409395973155,3,1024,256,512,4,16,4,4.0,0.000149,68.668,1.172059032,7.866168
144,77.51937984496125,2,2048,32,512,4,8,2,2.4,0.000129,54.962,0.8412706619999999,6.521478
145,77.51937984496125,2,4,256,512,8,4,16,4.0,0.000129,35.655,0.545095434,4.2255460000000005
146,77.51937984496125,2,64,256,8192,8,8,2,2.4,0.000129,96.244,0.9636441899999999,7.47011
147,24.213075060532685,11,8,32,512,4,2,16,2.3,0.000413,125.15,7.67087202,18.57354
148,44.247787610619476,6,128,256,512,8,8,16,2.6,0.000226,103.93,2.7583887599999994,12.205259999999999
149,58.47953216374268,1,64,4096,512,2,2,2,3.3,0.000171,52.723,0.7927265880000001,4.635828
150,77.51937984496125,2,1024,256,2048,4,2,4,4.0,0.000129,56.221,0.7563596369999999,5.863252999999999
151,52.63157894736842,4,64,256,256,8,2,4,4.0,0.00019,59.61,1.4392971200000002,7.575248
152,58.47953216374268,1,64,4096,512,2,16,2,3.3,0.000171,57.199,0.8724534570000001,5.102067
153,58.47953216374268,1,64,4096,512,4,8,2,3.3,0.000171,55.205,0.829498941,4.850871
154,59.1715976331361,1,128,1024,2048,2,4,8,2.4,0.000169,36.419,0.5835887719999999,3.453188
155,58.47953216374268,1,64,4096,256,2,8,2,3.3,0.000171,52.965,0.809883531,4.736161
156,77.51937984496125,2,2048,256,2048,16,2,2,2.4,0.000129,78.292,1.0020918659999998,7.768154
157,77.51937984496125,2,16,16,8192,16,2,16,2.7,0.000129,92.033,1.001370756,7.762563999999999
158,67.11409395973155,3,512,256,4096,16,2,16,2.7,0.000149,89.507,1.342474057,9.009893
159,-1.0,7,128,4,512,8,4,4,4.0,10000.0,10000.0,10000.0,10000.0
160,52.63157894736842,4,128,32,256,4,4,4,4.0,0.00019,49.37,1.33458527,7.024133
161,52.63157894736842,4,64,256,2048,8,2,4,3.8,0.00019,72.195,1.5818858500000001,8.325715
162,77.51937984496125,2,128,256,512,8,4,16,4.0,0.000129,36.793,0.5639558790000001,4.371751000000001
163,58.47953216374268,1,64,128,8192,4,4,2,3.3,0.000171,76.425,0.894058281,5.2284109999999995
164,52.63157894736842,4,64,64,512,8,2,4,4.0,0.00019,57.286,1.37585821,7.241359
165,77.51937984496125,2,4,256,4096,8,2,16,2.3,0.000129,56.957,0.7659253739999999,5.937405999999999
166,52.63157894736842,4,128,256,256,8,4,4,4.0,0.00019,61.295,1.47189542,7.746818
167,52.63157894736842,4,64,256,256,8,2,4,4.0,0.00019,59.61,1.4392971200000002,7.575248
168,77.51937984496125,2,64,4096,512,2,4,4,3.3,0.000129,101.7,1.1448170789999998,8.874551
169,67.11409395973155,3,4,128,512,4,4,4,2.0,0.000149,39.511,0.8153357479999999,5.472052
170,67.11409395973155,3,64,4096,512,2,4,2,2.2,0.000149,148.83,1.9514439109999997,13.096938999999999
171,58.47953216374268,1,4,128,2048,4,4,4,3.3,0.000171,27.757,0.463476177,2.710387
172,67.11409395973155,3,128,32,1024,16,4,16,3.7,0.000149,60.779,0.9506432439999998,6.3801559999999995
173,58.47953216374268,1,64,4096,512,2,8,2,3.3,0.000171,54.483,0.82444401,4.8213099999999995
174,67.11409395973155,3,128,256,4096,8,4,4,3.1,0.000149,79.065,1.127523975,7.5672749999999995
175,46.082949308755765,2,1024,2048,512,4,16,4,2.9,0.000217,76.28,1.7502171889999998,8.065517
176,-1.0,2,2,256,4096,8,4,16,2.4,10000.0,10000.0,10000.0,10000.0
177,67.11409395973155,3,1024,256,512,4,8,4,4.0,0.000149,61.75,1.122369767,7.5326830000000005
178,67.11409395973155,3,4,128,64,2,4,4,2.0,0.000149,35.914,0.7871813039999999,5.283096
179,77.51937984496125,2,4,256,4096,8,2,16,2.3,0.000129,56.957,0.7659253739999999,5.937405999999999
180,52.63157894736842,4,64,256,512,8,4,4,4.0,0.00019,61.789,1.46156854,7.6924660000000005
181,67.11409395973155,3,512,256,4096,8,2,16,2.7,0.000149,80.945,1.303586547,8.748903
182,77.51937984496125,2,16,16,8192,16,2,16,2.7,0.000129,92.033,1.001370756,7.762563999999999
183,32.78688524590164,8,128,4,1024,4,4,4,3.7,0.000305,101.2,4.273797555,14.012451
184,77.51937984496125,2,4,256,1024,4,4,16,3.5,0.000129,36.349,0.569794548,4.417012
185,37.17472118959108,7,64,256,1024,8,4,16,3.7,0.000269,110.0,3.675608468,13.663972000000001
186,77.51937984496125,2,1024,512,512,4,4,4,4.0,0.000129,51.129,0.726774132,5.633908
187,77.51937984496125,2,4,32,1024,16,4,16,3.7,0.000129,43.472,0.5743209,4.452100000000001
188,37.17472118959108,7,128,32,1024,4,16,16,3.7,0.000269,121.92,3.642809298,13.542042
189,46.082949308755765,2,1024,2048,256,4,16,4,2.9,0.000217,74.531,1.7295783189999998,7.970407
190,52.63157894736842,4,64,256,256,8,4,4,4.0,0.00019,60.039,1.4435012500000002,7.597375
191,77.51937984496125,2,64,32,1024,16,4,16,3.7,0.000129,43.982,0.583104639,4.5201910000000005
192,52.63157894736842,4,64,256,256,8,4,4,4.0,0.00019,60.039,1.4435012500000002,7.597375
193,58.47953216374268,1,64,256,256,8,2,2,4.0,0.000171,17.162,0.35540935830000003,2.0784173
194,-1.0,2,4,256,64,8,4,16,4.0,10000.0,10000.0,10000.0,10000.0
195,58.47953216374268,1,64,256,256,8,8,16,3.3,0.000171,22.132,0.431528247,2.523557
196,77.51937984496125,2,1024,2048,4096,8,4,16,2.3,0.000129,98.138,1.24300401,9.63569
197,58.47953216374268,1,64,128,8192,4,16,2,3.3,0.000171,80.791,0.968763393,5.665283
198,67.11409395973155,3,1024,128,512,4,4,4,3.1,0.000149,63.0,1.100775644,7.387756
199,52.63157894736842,4,1024,128,512,4,2,4,2.3,0.00019,82.118,1.86564952,9.819208
200,59.1715976331361,1,2,256,4096,8,2,4,2.4,0.000169,49.622,0.6419911159999999,3.798764
201,58.47953216374268,1,64,512,256,8,2,4,4.0,0.000171,19.053,0.38535027839999997,2.2535103999999997
202,58.47953216374268,1,64,4096,2048,2,8,2,4.0,0.000171,66.211,0.9330421769999999,5.456386999999999
203,58.47953216374268,1,64,256,256,8,2,2,4.0,0.000171,17.162,0.35540935830000003,2.0784173
204,77.51937984496125,2,64,256,256,16,4,16,3.7,0.000129,40.249,0.5617008299999999,4.3542700000000005
205,52.63157894736842,4,64,64,2048,8,2,4,4.0,0.00019,68.122,1.4992153300000002,7.890607
206,58.47953216374268,1,1024,256,512,2,8,2,3.3,0.000171,23.495,0.49301163900000006,2.883109
207,77.51937984496125,2,4,256,1024,4,4,16,3.5,0.000129,36.349,0.569794548,4.417012
208,58.47953216374268,1,64,256,256,8,2,4,4.0,0.000171,17.788,0.35977931459999996,2.1039725999999996
209,59.1715976331361,1,64,128,512,2,2,2,2.2,0.000169,16.074,0.34951397,2.06813
210,58.47953216374268,1,64,256,256,8,8,16,3.3,0.000171,22.132,0.431528247,2.523557
211,77.51937984496125,2,4,256,4096,8,2,16,2.3,0.000129,56.957,0.7659253739999999,5.937405999999999
212,46.082949308755765,2,64,4096,256,8,2,4,3.3,0.000217,100.83,1.919274945,8.844585
213,77.51937984496125,2,4,256,4096,8,2,16,4.0,0.000129,56.957,0.7563807155999999,5.863416399999999
214,59.1715976331361,1,128,128,2048,4,4,4,2.4,0.000169,28.326,0.47945164799999995,2.836992
215,58.47953216374268,1,128,1024,2048,2,4,2,3.3,0.000171,36.357,0.580234806,3.393186
216,77.51937984496125,2,128,256,2048,4,4,16,3.7,0.000129,42.242,0.6408142079999999,4.9675519999999995
217,67.11409395973155,3,32,256,256,4,4,4,3.4,0.000149,40.377,0.8281414039999999,5.557996
218,77.51937984496125,2,1024,256,2048,4,2,4,4.0,0.000129,56.221,0.7563596369999999,5.863252999999999
219,-1.0,1,4,256,256,4,8,16,3.3,10000.0,10000.0,10000.0,10000.0
220,77.51937984496125,2,4,1024,4096,8,2,16,2.2,0.000129,65.381,0.8795641829999999,6.818327
221,77.51937984496125,2,64,32,256,8,4,4,4.0,0.000129,29.642,0.4764702719999999,3.693568
222,58.47953216374268,1,64,128,1024,4,4,4,3.6,0.000171,22.916,0.40349467799999994,2.3596179999999998
223,58.47953216374268,1,64,1024,256,2,4,4,4.0,0.000171,23.404,0.44016511500000005,2.574065
224,77.51937984496125,2,1024,512,512,4,4,4,4.0,0.000129,51.129,0.726774132,5.633908
225,59.1715976331361,1,64,256,256,8,2,16,2.6,0.000169,20.369,0.400093135,2.367415
226,77.51937984496125,2,64,256,256,8,2,2,2.5,0.000129,31.116,0.510171006,3.954814
227,77.51937984496125,2,1024,256,512,4,2,4,3.3,0.000129,45.381,0.677879004,5.254876
228,58.47953216374268,1,64,4096,512,2,2,2,3.3,0.000171,52.723,0.7927265880000001,4.635828
229,77.51937984496125,2,4,32,1024,8,4,4,4.0,0.000129,36.639,0.5147257379999999,3.990122
230,59.1715976331361,1,8,128,512,4,2,4,2.4,0.000169,16.742,0.348056683,2.059507
231,77.51937984496125,2,64,4096,2048,4,2,4,4.0,0.000129,113.76,1.22855214,9.52366
232,67.11409395973155,3,4,128,64,2,4,4,2.0,0.000149,35.914,0.7871813039999999,5.283096
233,77.51937984496125,2,64,256,256,8,8,16,3.3,0.000129,37.841,0.5644717499999999,4.37575
234,-1.0,2,4,4096,4096,16,8,16,3.4,10000.0,10000.0,10000.0,10000.0
235,77.51937984496125,2,4,32,1024,16,4,16,3.7,0.000129,43.472,0.5743209,4.452100000000001
236,77.51937984496125,2,1024,256,2048,4,2,4,4.0,0.000129,56.221,0.7563596369999999,5.863252999999999
237,59.1715976331361,1,64,256,512,2,8,2,2.6,0.000169,18.729,0.39759920199999993,2.352658
238,77.51937984496125,2,4,256,512,4,2,16,2.3,0.000129,31.82,0.535058202,4.147738
239,59.1715976331361,1,4,1024,2048,2,4,8,2.4,0.000169,35.85,0.5688837439999999,3.366176
240,59.1715976331361,1,64,4096,512,2,8,8,2.4,0.000169,56.284,0.8509974719999999,5.035488
241,59.1715976331361,1,4,1024,1024,2,4,8,2.4,0.000169,27.99,0.5042691289999999,2.983841
242,77.51937984496125,2,4,16,1024,8,4,16,3.9,0.000129,37.374,0.5483488139999999,4.250766
243,77.51937984496125,2,64,32,1024,16,4,16,3.7,0.000129,43.982,0.583104639,4.5201910000000005
244,59.1715976331361,1,64,128,2048,8,4,4,2.4,0.000169,29.804,0.48605599899999996,2.876071
245,59.1715976331361,1,128,256,2048,2,4,8,2.4,0.000169,29.2,0.493786566,2.921814
246,52.63157894736842,4,64,256,512,8,2,4,4.0,0.00019,61.36,1.4573684,7.67036
247,77.51937984496125,2,4,32,2048,16,4,16,2.3,0.000129,48.225,0.6401345070000001,4.962283
248,77.51937984496125,2,128,256,4096,8,4,8,2.4,0.000129,71.004,0.7930878720000001,6.1479680000000005
249,77.51937984496125,2,1024,512,512,4,4,4,4.0,0.000129,51.129,0.726774132,5.633908
250,59.1715976331361,1,1024,128,512,4,2,4,2.4,0.000169,24.744,0.49290590700000003,2.9166030000000003
251,58.47953216374268,1,64,512,256,8,2,4,4.0,0.000171,19.053,0.38535027839999997,2.2535103999999997
252,58.47953216374268,1,8,128,512,16,4,16,3.7,0.000171,24.11,0.425970063,2.491053
253,59.1715976331361,1,64,1024,256,2,2,16,2.6,0.000169,25.876,0.47572367699999996,2.814933
254,77.51937984496125,2,64,32,1024,16,4,16,2.4,0.000129,43.982,0.5942626229999999,4.606687
255,59.1715976331361,1,4,1024,1024,2,4,16,2.4,0.000169,31.544,0.5492232979999999,3.249842
256,77.51937984496125,2,128,256,2048,4,4,16,3.7,0.000129,42.242,0.6408142079999999,4.9675519999999995
257,58.47953216374268,1,8,128,256,4,2,4,4.0,0.000171,14.987,0.3287196612,1.9223371999999999
258,77.51937984496125,2,4,1024,2048,8,4,2,3.3,0.000129,52.505,0.712316715,5.521835
259,59.1715976331361,1,8,128,2048,4,4,4,2.4,0.000169,27.774,0.464699131,2.749699
260,77.51937984496125,2,128,256,256,8,2,8,2.5,0.000129,32.908,0.530470317,4.112173
261,59.1715976331361,1,128,256,2048,2,2,4,2.6,0.000169,29.001,0.483887898,2.863242
262,59.1715976331361,1,64,128,512,2,4,8,2.4,0.000169,17.987,0.37050968500000003,2.192365
263,59.1715976331361,1,4,128,512,2,4,2,2.4,0.000169,15.926,0.34744186099999996,2.055869
264,58.47953216374268,1,64,128,1024,2,4,4,3.6,0.000171,22.803,0.4027175685,2.3550735
265,58.47953216374268,1,64,256,256,8,2,2,4.0,0.000171,17.162,0.35540935830000003,2.0784173
266,59.1715976331361,1,64,256,1024,8,2,2,2.4,0.000169,25.366,0.42890290299999995,2.537887
267,59.1715976331361,1,64,256,256,8,2,2,2.2,0.000169,17.162,0.36362344199999996,2.151618
268,59.1715976331361,1,64,256,256,16,4,4,2.6,0.000169,20.758,0.393337867,2.327443
